"","year","country","team_size_all","team_size_male","team_size_female","p1","p2","p3","p4","p5","p6","p7","awards_gold","awards_silver","awards_bronze","awards_honorable_mentions","leader","deputy_leader","country_new"
"3082",1991,"Türkiye",6,6,NA,35,31,12,1,30,2,NA,0,0,4,1,"Semih Koray","Cemal Koç","Turkey"
"3083",1991,"Thailand",6,6,NA,29,19,7,5,36,7,NA,0,1,1,3,"Yati Krisnangkura","Vichian Laohakosol","Thailand"
"3084",1991,"Colombia",6,6,NA,15,22,21,22,11,5,NA,0,0,2,2,"Maria Falk de Losada","David Berenstein","Colombia"
"3085",1991,"Argentina",6,6,NA,21,27,6,24,8,8,NA,0,0,3,1,"Juan A. Tirao","Patricia Fauring","Argentina"
"3086",1991,"Singapore",6,5,1,22,20,18,5,25,4,NA,0,1,1,1,"Khee Meng Koh","Foo Him Ho","Singapore"
"3087",1991,"Hong Kong",6,6,NA,5,28,16,19,18,5,NA,0,0,2,1,"Tat Wing Leung","Johnny Chi-Keung Lai","Hong Kong"
"3088",1991,"New Zealand",6,5,1,14,19,22,20,14,2,NA,0,0,2,1,"Ivan Leon Reilly","Gordon Alick Hookings","New Zealand"
"3089",1991,"Morocco",6,NA,NA,26,26,7,7,17,2,NA,0,0,1,4,"Bouchaib Zoubid","Mouloud Achouri","Morocco"
"3090",1991,"Norway",6,5,1,8,20,18,12,21,6,NA,0,0,3,0,"Trygve Johnsen","Idar Hansen","Norway"
"3091",1991,"Greece",6,4,2,33,13,12,7,16,0,NA,0,0,2,1,"Theodoros Bolis","Dimitrios Kontogiannis","Greece"
"3092",1991,"Cuba",6,5,1,28,23,3,1,25,0,NA,0,0,2,2,"Alexis Duran Jorrin","Maria E. Santibanez Pinera","Cuba"
"3093",1991,"Mexico",6,6,NA,6,21,13,6,27,3,NA,0,0,1,3,"Carlos Bosch-Giral","Raúl Rueda","Mexico"
"3094",1991,"Italy",6,6,NA,13,17,12,21,4,7,NA,0,0,1,1,"Roberto Dvornicich","Tullio Franzoni","Italy"
"3095",1991,"Brazil",6,6,NA,23,16,11,11,9,3,NA,0,0,1,1,"Carlos F Borges Palmeira","Elio Mega","Brazil"
"3096",1991,"Netherlands",6,6,NA,11,25,10,18,3,6,NA,0,0,1,3,"Thijs Notenboom","Jan Donkers","Netherlands"
"3097",1991,"Tunisia",4,3,1,21,16,12,9,11,0,NA,0,0,2,1,"Brahim Mabrouk","Naceur Manai","Tunisia"
"3098",1991,"Finland",6,6,NA,11,19,6,12,7,11,NA,0,0,1,1,"Matti Lehtinen","Eero Saksman","Finland"
"3099",1991,"Spain",6,6,NA,12,19,10,4,19,2,NA,0,0,1,0,"Francisco Bellot Rosado","Juan Manuel Conde Calero","Spain"
"3100",1991,"Philippines",4,4,NA,14,18,8,9,15,0,NA,0,0,2,1,"José A. Marasigan","Misael José S. Pisico","Philippines"
"3101",1991,"Denmark",5,5,NA,5,18,6,10,9,1,NA,0,0,0,2,"Sven Toft Jensen","Leif Andersen","Denmark"
"3102",1991,"Ireland",6,6,NA,4,9,8,3,12,11,NA,0,0,0,0,"Thomas Laffey","Finbarr Holland","Ireland"
"3103",1991,"Trinidad and Tobago",4,3,1,5,14,6,11,10,0,NA,0,0,0,3,"Lisa McShine","Harold Ramkissoon","Trinidad and Tobago"
"3104",1991,"Portugal",6,6,NA,0,11,10,6,10,5,NA,0,0,0,0,"Paulo Eduardo Olivieira","Maria João Simões","Portugal"
"3105",1991,"Mongolia",6,NA,NA,14,4,5,8,2,0,NA,0,0,0,3,"Ts Dashdorj","L Tserenbiamda","Mongolia"
"3106",1991,"Indonesia",6,5,1,11,5,4,0,10,0,NA,0,0,0,1,"Andi Hakim Nasoetion","? Soemirat","Indonesia"
"3107",1991,"Luxembourg",2,2,NA,4,10,3,5,7,1,NA,0,0,1,0,"Lucien Kieffer","","Luxembourg"
"3108",1991,"Iceland",6,6,NA,7,11,1,1,9,0,NA,0,0,1,0,"Kristin Halla Jonsdottir","Sverrir Ørn Thorvaldsson","Iceland"
"3109",1991,"Switzerland",1,NA,1,1,7,3,7,7,4,NA,0,0,1,0,"Peter Gallin","","Switzerland"
"3110",1991,"Cyprus",4,3,1,7,3,3,1,11,0,NA,0,0,0,0,"Glafkos Antoniades","Tryfon Pnevmatikos","Cyprus"
"3111",1991,"Algeria",6,5,1,3,3,3,8,3,0,NA,0,0,0,1,"Amokrane Rachid","Benabdi Mohammed","Algeria"
"3112",1991,"Macau",6,5,1,1,4,4,2,6,1,NA,0,0,0,0,"Cheong Lap Lei","Man Ching Vong","Macau"
"3113",1991,"Bahrain",6,5,1,2,0,1,1,0,0,NA,0,0,0,0,"Huda Al-Awadi","Abdul Fattah Hamdan","Bahrain"
"3114",1991,"Democratic People's Republic of Korea",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jang Nam Su","Kim Song Hak","North Korea"
"3115",1990,"People's Republic of China",6,6,NA,42,42,35,42,40,29,NA,5,1,0,0,"","","China"
"3116",1990,"Union of Soviet Socialist Republics",6,5,1,26,38,26,35,40,28,NA,3,2,1,0,"","","Russia"
"3117",1990,"United States of America",6,6,NA,23,38,20,37,39,17,NA,2,3,0,0,"","","United States of America"
"3118",1990,"Romania",6,6,NA,37,32,26,30,35,11,NA,2,2,2,0,"Ioan Tomescu","Mircea Becheanu","Romania"
"3119",1990,"France",6,6,NA,30,34,22,38,24,20,NA,3,1,0,1,"","","France"
"3120",1990,"Hungary",6,6,NA,33,34,18,19,36,22,NA,1,3,2,0,"József Pelikán","János Pataki","Hungary"
"3121",1990,"German Democratic Republic",6,4,2,22,33,14,38,39,12,NA,0,4,2,0,"","","Germany"
"3122",1990,"Czechoslovakia",6,6,NA,17,38,10,31,38,19,NA,0,5,1,0,"","","Czech Republic"
"3123",1990,"Bulgaria",6,6,NA,36,33,23,17,34,9,NA,1,4,1,0,"","","Bulgaria"
"3124",1990,"United Kingdom",6,6,NA,30,21,20,26,30,14,NA,2,0,2,1,"Peter Shiu","Paul Woodruff","United Kingdom"
"3125",1990,"Canada",6,5,1,31,17,15,23,37,16,NA,0,3,1,2,"Richard Nowakowski","Georg Gunther","Canada"
"3126",1990,"Germany",6,6,NA,13,42,13,16,41,13,NA,0,2,4,0,"","","Germany"
"3127",1990,"Italy",6,6,NA,10,28,15,26,36,16,NA,1,1,4,0,"","","Italy"
"3128",1990,"Islamic Republic of Iran",6,6,NA,27,16,17,24,24,14,NA,0,4,0,0,"Asadollah Razavi","Omid Ali Shahni Karamzadeh","Iran"
"3129",1990,"Australia",6,5,1,13,31,9,15,37,16,NA,0,2,4,0,"David Hunt","David Paget","Australia"
"3130",1990,"Austria",6,6,NA,14,27,14,18,40,8,NA,0,1,4,1,"","","Austria"
"3131",1990,"India",6,6,NA,20,21,12,27,24,12,NA,1,1,2,0,"","","India"
"3132",1990,"Norway",6,6,NA,17,25,13,13,30,14,NA,0,3,1,0,"","","Norway"
"3133",1990,"Democratic People's Republic of Korea",6,NA,NA,29,27,9,11,24,9,NA,0,1,3,0,"","","North Korea"
"3134",1990,"Japan",6,6,NA,20,25,9,17,26,10,NA,0,2,1,0,"","","Japan"
"3135",1990,"Poland",6,6,NA,4,28,17,28,23,6,NA,0,2,1,2,"Andrzej Mąkowski","Maciej Bryński","Poland"
"3136",1990,"Hong Kong",6,6,NA,23,28,11,8,29,6,NA,0,0,4,1,"Chuan I Chu","Pak Hong Cheung","Hong Kong"
"3137",1990,"Vietnam",6,1,1,29,20,8,18,19,10,NA,0,1,3,0,"","","Vietnam"
"3138",1990,"Brazil",6,6,NA,18,17,18,18,23,8,NA,1,0,2,0,"","","Brazil"
"3139",1990,"Yugoslavia",6,6,NA,7,28,9,18,32,4,NA,0,1,2,1,"","","Serbia"
"3140",1990,"Israel",6,6,NA,7,20,11,21,28,8,NA,0,1,3,0,"Joe Gillis","Shay Gueron","Israel"
"3141",1990,"Singapore",6,6,NA,13,29,8,8,25,10,NA,0,0,2,2,"Yu Kiang Leong","Tara R Nanda","Singapore"
"3142",1990,"Sweden",6,6,NA,1,32,10,13,32,3,NA,0,1,2,0,"Åke Samuelsson","Paul Vaderlind","Sweden"
"3143",1990,"Netherlands",6,6,NA,3,31,7,13,33,3,NA,0,1,2,2,"Thijs Notenboom","Jan Donkers","Netherlands"
"3144",1990,"Colombia",6,6,NA,12,16,7,22,25,6,NA,0,1,2,0,"","","Colombia"
"3145",1990,"New Zealand",6,5,1,7,17,6,11,35,7,NA,0,0,2,2,"","","New Zealand"
"3146",1990,"Republic of Korea",6,6,NA,10,16,8,20,22,3,NA,0,1,1,1,"","","South Korea"
"3147",1990,"Thailand",6,3,NA,14,7,14,16,22,2,NA,0,0,2,2,"Yati Krisnangkura","Sakda Boonto","Thailand"
"3148",1990,"Türkiye",6,6,NA,14,10,12,15,21,3,NA,0,0,1,2,"Okay Çelebi","İsmail Güloğlu","Turkey"
"3149",1990,"Spain",6,6,NA,13,8,10,14,12,15,NA,0,0,0,0,"Francisco Bellot Rosado","Juan Manuel Conde Calero","Spain"
"3150",1990,"Morocco",5,NA,NA,15,10,13,15,13,5,NA,0,1,0,0,"","","Morocco"
"3151",1990,"Mexico",6,6,NA,16,15,6,8,18,6,NA,0,0,1,2,"","","Mexico"
"3152",1990,"Argentina",6,6,NA,4,14,6,14,26,3,NA,0,0,1,2,"","","Argentina"
"3153",1990,"Cuba",6,NA,NA,23,7,8,14,12,3,NA,0,0,1,1,"","","Cuba"
"3154",1990,"Bahrain",6,NA,NA,18,9,15,9,9,5,NA,0,0,0,1,"","","Bahrain"
"3155",1990,"Ireland",6,6,NA,9,17,6,5,22,6,NA,0,0,1,0,"Fergus Gaines","Gordon Lessells","Ireland"
"3156",1990,"Greece",6,1,1,21,12,9,7,11,2,NA,0,0,1,1,"Theodoros Bolis","Dimitrios Kontogiannis","Greece"
"3157",1990,"Finland",6,6,NA,6,14,9,12,17,1,NA,0,0,1,1,"Eero Saksman","Matti Lehtinen","Finland"
"3158",1990,"Luxembourg",2,2,NA,14,10,8,8,13,5,NA,1,0,1,0,"Lucien Kieffer","","Luxembourg"
"3159",1990,"Tunisia",4,NA,NA,13,10,8,10,9,5,NA,0,1,1,0,"","","Tunisia"
"3160",1990,"Mongolia",6,NA,NA,7,13,5,9,17,3,NA,0,0,0,3,"","","Mongolia"
"3161",1990,"Kuwait",4,2,2,20,8,8,11,4,2,NA,0,0,1,1,"","","Kuwait"
"3162",1990,"Cyprus",4,4,NA,12,10,5,5,9,5,NA,0,0,1,0,"","","Cyprus"
"3163",1990,"Philippines",6,6,NA,8,6,9,2,21,0,NA,0,0,1,0,"","","Philippines"
"3164",1990,"Portugal",6,6,NA,5,12,6,10,10,1,NA,0,0,0,0,"Jorge Picado","Maria João Borges","Portugal"
"3165",1990,"Indonesia",6,NA,NA,11,1,12,4,10,2,NA,0,0,0,0,"","","Indonesia"
"3166",1990,"Macau",6,NA,2,12,2,6,4,4,4,NA,0,0,0,0,"","","Macau"
"3167",1990,"Iceland",3,3,NA,4,7,3,9,6,1,NA,0,0,1,0,"","","Iceland"
"3168",1990,"Algeria",4,NA,NA,3,5,6,8,6,1,NA,0,0,0,0,"","","Algeria"
"3169",1989,"People's Republic of China",6,5,1,40,42,37,41,42,35,NA,4,2,0,0,"","","China"
"3170",1989,"Romania",6,6,NA,37,42,26,41,42,35,NA,2,4,0,0,"Octavian Stanasila","Mircea Becheanu","Romania"
"3171",1989,"Union of Soviet Socialist Republics",6,4,2,35,41,26,41,41,33,NA,3,2,1,0,"","","Russia"
"3172",1989,"German Democratic Republic",6,6,NA,36,40,29,36,42,33,NA,3,2,1,0,"","","Germany"
"3173",1989,"United States of America",6,6,NA,35,36,14,42,42,38,NA,1,4,1,0,"","","United States of America"
"3174",1989,"Czechoslovakia",6,6,NA,35,35,15,35,42,40,NA,2,1,3,0,"Leo Boček","Tomáš Hecht","Czech Republic"
"3175",1989,"Bulgaria",6,6,NA,18,41,18,42,42,34,NA,1,3,2,0,"","","Bulgaria"
"3176",1989,"Germany",6,6,NA,36,33,16,36,42,24,NA,1,3,2,0,"","","Germany"
"3177",1989,"Vietnam",6,2,NA,26,39,17,41,42,18,NA,2,1,3,0,"","","Vietnam"
"3178",1989,"Hungary",6,6,NA,34,39,13,31,37,21,NA,0,4,1,1,"János Pataki","István Reiman","Hungary"
"3179",1989,"Yugoslavia",6,5,1,26,29,17,35,35,28,NA,1,3,1,1,"","","Serbia"
"3180",1989,"Poland",6,6,NA,21,30,10,34,35,27,NA,0,3,3,0,"Andrzej Mąkowski","Marcin E. Kuczma","Poland"
"3181",1989,"France",6,6,NA,33,35,14,25,41,8,NA,0,1,5,0,"","","France"
"3182",1989,"Islamic Republic of Iran",6,6,NA,26,34,10,28,29,20,NA,0,2,3,1,"Asadollah Razavi","Alireza Medghalchi","Iran"
"3183",1989,"Singapore",6,6,NA,25,30,7,35,32,14,NA,0,0,4,2,"Khee Meng Koh","Tiong Seng Tay","Singapore"
"3184",1989,"Türkiye",6,5,1,11,34,0,36,22,30,NA,0,1,4,1,"Okay Çelebi","Albert Erkip","Turkey"
"3185",1989,"Hong Kong",6,5,1,20,31,6,27,21,22,NA,0,2,1,1,"Kar Ping Shum","Chiu Kwan Ip","Hong Kong"
"3186",1989,"Italy",6,6,NA,21,31,1,31,23,17,NA,0,1,2,3,"","","Italy"
"3187",1989,"Canada",6,6,NA,30,18,3,24,35,13,NA,0,1,3,2,"Richard Nowakowski","Georg Gunther","Canada"
"3188",1989,"Greece",6,NA,NA,8,36,11,28,25,14,NA,0,1,3,2,"Theodoros Bolis","Dimitrios Kontogiannis","Greece"
"3189",1989,"United Kingdom",6,5,1,13,21,6,28,33,21,NA,0,2,1,2,"David Monk","Paul Woodruff","United Kingdom"
"3190",1989,"Australia",6,6,NA,15,34,5,19,28,18,NA,0,2,2,0,"David Hunt","Geoff Ball","Australia"
"3191",1989,"Colombia",6,6,NA,19,25,3,30,28,14,NA,0,1,2,3,"","","Colombia"
"3192",1989,"Austria",6,5,1,22,27,0,20,20,22,NA,0,2,1,1,"","","Austria"
"3193",1989,"India",6,5,NA,18,30,7,18,28,6,NA,0,0,4,1,"","","India"
"3194",1989,"Israel",6,6,NA,13,22,13,12,21,24,NA,0,2,1,0,"Joe Gillis","Shay Gueron","Israel"
"3195",1989,"Belgium",6,NA,NA,24,24,2,21,22,11,NA,0,0,3,2,"","","Belgium"
"3196",1989,"Republic of Korea",6,6,NA,11,28,0,30,6,22,NA,0,1,0,4,"","","South Korea"
"3197",1989,"Netherlands",6,6,NA,16,16,8,29,21,2,NA,0,1,1,2,"Thijs Notenboom","Jan Donkers","Netherlands"
"3198",1989,"Tunisia",6,NA,NA,10,32,2,18,10,9,NA,0,1,0,2,"","","Tunisia"
"3199",1989,"Mexico",6,5,1,8,18,7,14,19,13,NA,0,0,1,2,"","","Mexico"
"3200",1989,"Sweden",6,6,NA,22,16,1,2,21,11,NA,0,0,2,1,"Åke Samuelsson","Per-Anders Ivert","Sweden"
"3201",1989,"Cuba",6,NA,NA,5,22,2,12,19,9,NA,0,0,1,3,"","","Cuba"
"3202",1989,"New Zealand",6,5,NA,8,13,7,20,14,7,NA,0,0,2,2,"","","New Zealand"
"3203",1989,"Luxembourg",3,3,NA,12,15,9,14,14,1,NA,0,1,1,0,"Lucien Kieffer","","Luxembourg"
"3204",1989,"Brazil",6,5,NA,18,18,4,15,8,1,NA,0,0,3,0,"","","Brazil"
"3205",1989,"Norway",4,4,NA,17,7,0,10,20,10,NA,0,0,1,2,"","","Norway"
"3206",1989,"Morocco",6,NA,NA,1,27,0,10,21,4,NA,0,0,1,3,"","","Morocco"
"3207",1989,"Spain",6,5,1,9,28,3,6,7,8,NA,0,0,1,4,"Francisco Bellot Rosado","Juan Manuel Conde Calero","Spain"
"3208",1989,"Finland",6,6,NA,7,9,0,27,15,0,NA,0,0,0,3,"Matti Lehtinen","Eero Saksman","Finland"
"3209",1989,"Thailand",6,NA,NA,1,18,0,22,12,1,NA,0,0,1,2,"Yati Krisnangkura","Sakda Boonto","Thailand"
"3210",1989,"Peru",6,NA,NA,8,20,1,20,0,2,NA,0,0,0,3,"","","Peru"
"3211",1989,"Philippines",6,5,NA,12,10,0,11,7,5,NA,0,1,0,0,"","","Philippines"
"3212",1989,"Portugal",6,6,NA,21,2,1,13,2,0,NA,0,0,0,4,"Jorge Picado","Maria João Borges","Portugal"
"3213",1989,"Ireland",6,5,1,5,2,4,18,0,8,NA,0,0,0,1,"Thomas Laffey","Fergus Gaines","Ireland"
"3214",1989,"Iceland",4,4,NA,7,12,1,13,0,0,NA,0,0,0,2,"","","Iceland"
"3215",1989,"Kuwait",6,NA,NA,1,12,11,7,0,0,NA,0,0,0,0,"","","Kuwait"
"3216",1989,"Cyprus",6,4,2,2,15,2,5,0,0,NA,0,0,0,1,"","","Cyprus"
"3217",1989,"Indonesia",6,NA,NA,6,8,0,6,0,1,NA,0,0,0,0,"","","Indonesia"
"3218",1989,"Venezuela",4,NA,NA,0,3,0,2,0,1,NA,0,0,0,0,"","","Venezuela"
"3219",1988,"Union of Soviet Socialist Republics",6,6,NA,42,42,36,38,42,17,NA,4,2,0,0,"","","Russia"
"3220",1988,"People's Republic of China",6,5,1,42,41,17,42,42,17,NA,2,4,0,0,"","","China"
"3221",1988,"Romania",6,6,NA,42,33,35,42,31,18,NA,2,4,0,0,"Mircea Becheanu","","Romania"
"3222",1988,"Germany",6,6,NA,42,42,25,31,32,2,NA,1,4,1,0,"","","Germany"
"3223",1988,"Vietnam",6,6,NA,39,32,12,40,36,7,NA,1,4,0,0,"","","Vietnam"
"3224",1988,"United States of America",6,6,NA,34,29,23,30,27,10,NA,0,5,1,0,"","","United States of America"
"3225",1988,"German Democratic Republic",5,5,NA,35,33,23,23,29,2,NA,1,4,0,0,"","","Germany"
"3226",1988,"Bulgaria",6,4,2,42,9,16,21,42,14,NA,0,4,2,0,"","","Bulgaria"
"3227",1988,"France",6,6,NA,42,27,10,23,21,5,NA,1,1,3,1,"","","France"
"3228",1988,"Canada",6,6,NA,30,23,11,20,32,8,NA,1,1,2,1,"Bruce Shawyer","Ronald Scoins","Canada"
"3229",1988,"United Kingdom",6,6,NA,22,34,19,16,24,6,NA,0,3,2,0,"David Monk","Paul Woodruff","United Kingdom"
"3230",1988,"Czechoslovakia",6,6,NA,35,28,31,9,16,1,NA,0,2,2,1,"František Zítek","","Czech Republic"
"3231",1988,"Israel",6,6,NA,18,37,10,34,12,4,NA,1,0,4,1,"Joe Gillis","Shay Gueron","Israel"
"3232",1988,"Sweden",6,6,NA,25,24,13,24,28,1,NA,1,0,4,1,"Åke Samuelsson","Kurt Johansson","Sweden"
"3233",1988,"Austria",6,5,1,29,23,13,16,22,7,NA,1,1,1,1,"","","Austria"
"3234",1988,"Hungary",6,6,NA,31,23,5,25,24,1,NA,0,2,2,1,"József Pelikán","János Pataki","Hungary"
"3235",1988,"Australia",6,6,NA,20,31,12,14,18,5,NA,1,0,1,1,"Emanuel Strzelecki","Geoff Ball","Australia"
"3236",1988,"Singapore",6,6,NA,26,23,3,21,20,3,NA,0,2,2,0,"Chuan Chong Chen","Yong Chiang Tay","Singapore"
"3237",1988,"Yugoslavia",6,5,1,23,32,11,9,17,0,NA,0,0,4,1,"","","Serbia"
"3238",1988,"Islamic Republic of Iran",6,6,NA,24,16,8,12,22,4,NA,0,1,3,0,"Mohammad Ali Najafi","Alireza Medghalchi","Iran"
"3239",1988,"Netherlands",6,6,NA,18,30,16,7,12,2,NA,0,0,3,1,"Thijs Notenboom","Jan Donkers","Netherlands"
"3240",1988,"Republic of Korea",6,6,NA,23,15,5,7,27,2,NA,0,0,3,0,"","","South Korea"
"3241",1988,"Belgium",6,6,NA,13,22,8,11,22,0,NA,0,0,3,1,"","","Belgium"
"3242",1988,"Hong Kong",6,5,1,17,8,6,14,19,4,NA,0,0,2,1,"Wing Sum Cheung","Lo Suen Ko","Hong Kong"
"3243",1988,"Tunisia",4,4,NA,22,16,0,13,15,1,NA,0,0,3,0,"","","Tunisia"
"3244",1988,"Colombia",6,6,NA,20,18,8,8,11,1,NA,0,0,3,0,"","","Colombia"
"3245",1988,"Finland",6,5,1,9,21,3,2,29,1,NA,0,0,2,1,"Matti Lehtinen","Eero Saksman","Finland"
"3246",1988,"Greece",6,6,NA,30,4,3,7,20,1,NA,0,0,1,3,"Theodoros Bolis","Dimitrios Kontogiannis","Greece"
"3247",1988,"Türkiye",6,5,1,24,12,6,0,22,1,NA,0,0,3,0,"Okay Çelebi","Hüseyin Güneş","Turkey"
"3248",1988,"Luxembourg",3,3,NA,20,15,3,8,17,1,NA,0,1,2,0,"Lucien Kieffer","","Luxembourg"
"3249",1988,"Morocco",6,6,NA,25,0,4,15,12,6,NA,0,0,2,1,"","","Morocco"
"3250",1988,"Peru",6,6,NA,14,8,2,1,28,2,NA,0,0,1,3,"","","Peru"
"3251",1988,"Poland",3,3,NA,10,21,9,10,0,4,NA,0,1,0,2,"","","Poland"
"3252",1988,"New Zealand",6,6,NA,8,14,12,0,13,0,NA,0,1,0,0,"","","New Zealand"
"3253",1988,"Italy",4,4,NA,13,12,8,1,10,0,NA,0,0,1,1,"","","Italy"
"3254",1988,"Algeria",5,4,1,15,7,3,7,9,1,NA,0,1,0,1,"","","Algeria"
"3255",1988,"Mexico",6,6,NA,11,2,9,0,15,3,NA,0,0,1,2,"","","Mexico"
"3256",1988,"Brazil",6,5,1,15,7,5,7,5,0,NA,0,0,0,2,"","","Brazil"
"3257",1988,"Iceland",4,3,1,11,7,1,3,15,0,NA,0,0,1,0,"","","Iceland"
"3258",1988,"Cuba",6,6,NA,24,5,3,2,1,0,NA,0,0,0,1,"","","Cuba"
"3259",1988,"Spain",6,6,NA,14,11,1,2,4,2,NA,0,0,0,1,"Francisco Bellot Rosado","Juan Manuel Conde Calero","Spain"
"3260",1988,"Norway",6,6,NA,7,10,4,3,9,0,NA,0,0,0,0,"","","Norway"
"3261",1988,"Ireland",6,4,2,16,7,3,1,3,0,NA,0,0,0,0,"Thomas Laffey","Finbarr Holland","Ireland"
"3262",1988,"Philippines",5,5,NA,6,10,2,2,9,0,NA,0,0,0,1,"","","Philippines"
"3263",1988,"Argentina",3,3,NA,9,0,1,0,13,0,NA,0,0,0,1,"","","Argentina"
"3264",1988,"Kuwait",6,4,2,10,0,2,4,1,6,NA,0,0,0,0,"","","Kuwait"
"3265",1988,"Cyprus",6,5,1,8,1,2,0,10,0,NA,0,0,0,1,"","","Cyprus"
"3266",1988,"Indonesia",3,2,1,2,0,2,0,2,0,NA,0,0,0,0,"","","Indonesia"
"3267",1988,"Ecuador",1,1,NA,1,0,0,0,0,0,NA,0,0,0,0,"","","Ecuador"
"3268",1987,"Romania",6,6,NA,42,42,40,42,42,42,NA,5,1,0,NA,"Octavian Stanasila","","Romania"
"3269",1987,"Germany",6,6,NA,42,42,42,42,42,38,NA,4,2,0,NA,"","","Germany"
"3270",1987,"Union of Soviet Socialist Republics",6,6,NA,42,42,28,42,42,39,NA,3,3,0,NA,"","","Russia"
"3271",1987,"German Democratic Republic",6,5,1,42,42,42,38,42,25,NA,2,3,1,NA,"","","Germany"
"3272",1987,"United States of America",6,6,NA,42,42,35,36,36,29,NA,2,3,1,NA,"","","United States of America"
"3273",1987,"Hungary",6,6,NA,42,42,35,40,38,21,NA,0,5,1,NA,"Endre Hódi","István Reiman","Hungary"
"3274",1987,"Bulgaria",6,4,2,38,42,28,36,41,25,NA,1,3,2,NA,"","","Bulgaria"
"3275",1987,"People's Republic of China",6,5,1,31,42,27,38,40,22,NA,2,2,2,NA,"","","China"
"3276",1987,"Czechoslovakia",6,6,NA,42,27,28,42,36,17,NA,0,4,2,NA,"František Zítek","Tomáš Hecht","Czech Republic"
"3277",1987,"United Kingdom",6,6,NA,29,26,28,37,33,29,NA,1,2,2,NA,"Robert Cranston Lyness","Terence James Heard","United Kingdom"
"3278",1987,"Vietnam",6,NA,NA,31,42,3,40,42,14,NA,0,1,5,NA,"","","Vietnam"
"3279",1987,"France",6,6,NA,33,35,9,30,26,21,NA,0,3,2,NA,"","","France"
"3280",1987,"Austria",6,6,NA,27,42,18,29,23,11,NA,0,2,3,NA,"","","Austria"
"3281",1987,"Netherlands",6,6,NA,17,33,23,25,42,6,NA,0,1,4,NA,"Thijs Notenboom","Jan Donkers","Netherlands"
"3282",1987,"Australia",6,6,NA,21,23,17,31,37,14,NA,0,3,0,NA,"Emanuel Strzelecki","Geoff Ball","Australia"
"3283",1987,"Canada",6,6,NA,21,41,13,23,31,10,NA,1,1,1,NA,"Bruce Shawyer","Ronald Scoins","Canada"
"3284",1987,"Sweden",6,6,NA,26,30,22,33,21,2,NA,0,2,2,NA,"Åke Samuelsson","Kurt Johansson","Sweden"
"3285",1987,"Yugoslavia",6,4,2,30,35,16,21,29,1,NA,0,1,3,NA,"","","Serbia"
"3286",1987,"Brazil",6,6,NA,19,41,10,13,23,10,NA,1,0,2,NA,"","","Brazil"
"3287",1987,"Greece",6,NA,NA,26,33,1,17,30,4,NA,0,0,4,NA,"Theodoros Bolis","Dimitrios Kontogiannis","Greece"
"3288",1987,"Türkiye",6,6,NA,19,33,1,9,23,9,NA,0,0,2,NA,"Okay Çelebi","Ali Osman Asar","Turkey"
"3289",1987,"Spain",6,6,NA,23,17,3,22,25,1,NA,0,0,3,NA,"Ceferino Ruiz Garrido","María Gaspar Alonso-Vega","Spain"
"3290",1987,"Morocco",6,NA,NA,16,39,1,15,17,0,NA,0,0,3,NA,"","","Morocco"
"3291",1987,"Cuba",6,NA,NA,20,24,1,17,21,0,NA,0,0,2,NA,"","","Cuba"
"3292",1987,"Belgium",6,NA,NA,12,19,4,9,21,9,NA,0,0,1,NA,"","","Belgium"
"3293",1987,"Finland",6,5,1,20,7,8,19,14,1,NA,0,0,2,NA,"Juha Oikkonen","Matti Lehtinen","Finland"
"3294",1987,"Islamic Republic of Iran",6,6,NA,11,22,1,8,23,5,NA,0,0,1,NA,"Mohammad Ali Najafi","Mirza Jalili","Iran"
"3295",1987,"Norway",6,6,NA,1,14,1,14,37,2,NA,0,0,0,NA,"","","Norway"
"3296",1987,"Colombia",6,6,NA,2,38,2,12,12,2,NA,0,0,1,NA,"","","Colombia"
"3297",1987,"Mongolia",6,NA,NA,12,28,1,1,21,4,NA,0,0,0,NA,"","","Mongolia"
"3298",1987,"Poland",3,3,NA,7,14,0,14,19,1,NA,0,0,2,NA,"Maciej Bryński","","Poland"
"3299",1987,"Iceland",4,4,NA,16,9,3,7,10,0,NA,0,0,0,NA,"","","Iceland"
"3300",1987,"Cyprus",6,6,NA,1,28,1,1,6,5,NA,0,0,0,NA,"","","Cyprus"
"3301",1987,"Peru",6,NA,NA,0,27,1,1,10,2,NA,0,0,0,NA,"","","Peru"
"3302",1987,"Italy",4,4,NA,4,7,7,7,7,3,NA,0,0,1,NA,"","","Italy"
"3303",1987,"Algeria",6,NA,NA,2,10,0,14,2,1,NA,0,0,0,NA,"","","Algeria"
"3304",1987,"Kuwait",6,NA,NA,4,8,3,4,8,1,NA,0,0,0,NA,"","","Kuwait"
"3305",1987,"Luxembourg",1,1,NA,7,7,6,1,6,0,NA,0,0,1,NA,"Lucien Kieffer","","Luxembourg"
"3306",1987,"Uruguay",4,NA,NA,1,10,2,3,8,3,NA,0,0,0,NA,"","","Uruguay"
"3307",1987,"Mexico",5,5,NA,0,7,0,2,7,1,NA,0,0,0,NA,"","","Mexico"
"3308",1987,"Nicaragua",6,NA,NA,0,3,0,0,7,3,NA,0,0,0,NA,"","","Nicaragua"
"3309",1987,"Panama",6,NA,NA,0,0,0,0,7,0,NA,0,0,0,NA,"","","Panama"
